ville,pays,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T07:00:00+00:00,1,62.34,0.02,0.1,31.81,0.05,1.01,1.53,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T08:00:00+00:00,1,60.92,0.01,0.07,32.91,0.04,0.99,1.5,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T09:00:00+00:00,1,60.3,0.01,0.06,33.42,0.04,1.01,1.51,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T10:00:00+00:00,1,60.08,0.01,0.06,34.24,0.04,0.97,1.44,0.04
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T11:00:00+00:00,1,59.97,0.01,0.06,34.2,0.04,0.93,1.4,0.04
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T12:00:00+00:00,1,60.03,0.01,0.05,34.01,0.04,0.92,1.41,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T13:00:00+00:00,1,60.95,0.02,0.08,32.15,0.04,0.95,1.52,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T14:00:00+00:00,1,62.79,0.02,0.14,29.27,0.05,1.02,1.7,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T15:00:00+00:00,1,64.8,0.0,0.24,27.4,0.05,1.1,1.86,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T16:00:00+00:00,1,68.05,0.0,0.33,24.85,0.07,1.22,2.16,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T17:00:00+00:00,1,72.99,0.01,0.44,22.16,0.09,1.44,2.6,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T18:00:00+00:00,1,77.42,0.01,0.53,20.76,0.11,1.66,3.0,0.33
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T19:00:00+00:00,1,80.62,0.01,0.58,19.93,0.12,1.86,3.32,0.38
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T20:00:00+00:00,1,82.14,0.02,0.53,18.08,0.1,2.0,3.47,0.27
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T21:00:00+00:00,1,81.6,0.03,0.46,16.49,0.07,2.06,3.36,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T22:00:00+00:00,1,80.44,0.03,0.4,15.35,0.06,2.09,3.15,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-11T23:00:00+00:00,1,80.18,0.03,0.39,14.53,0.05,2.14,3.07,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T00:00:00+00:00,1,80.04,0.04,0.39,13.96,0.06,2.2,3.08,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T01:00:00+00:00,1,80.31,0.04,0.4,13.47,0.06,2.28,3.11,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T02:00:00+00:00,1,80.67,0.05,0.39,13.04,0.05,2.35,3.14,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T03:00:00+00:00,1,81.05,0.06,0.38,12.98,0.05,2.4,3.17,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T04:00:00+00:00,1,82.05,0.13,0.3,14.04,0.06,2.41,3.29,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T05:00:00+00:00,1,83.87,0.27,0.2,15.12,0.07,2.46,3.51,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T06:00:00+00:00,1,84.31,0.21,0.24,18.26,0.07,2.54,3.67,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T07:00:00+00:00,1,64.12,0.02,0.06,34.81,0.03,0.93,1.51,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T08:00:00+00:00,1,63.02,0.01,0.04,36.08,0.03,0.84,1.42,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T09:00:00+00:00,1,62.72,0.01,0.04,35.81,0.03,0.9,1.51,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T10:00:00+00:00,1,63.01,0.01,0.04,35.34,0.03,1.0,1.65,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T11:00:00+00:00,1,62.9,0.01,0.04,34.41,0.03,1.1,1.8,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T12:00:00+00:00,1,62.59,0.01,0.04,33.76,0.03,1.18,1.93,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T13:00:00+00:00,1,63.22,0.02,0.07,32.08,0.04,1.26,2.13,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T14:00:00+00:00,1,64.66,0.02,0.15,29.36,0.05,1.37,2.39,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T15:00:00+00:00,1,66.23,0.0,0.25,27.36,0.06,1.45,2.62,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T16:00:00+00:00,1,70.07,0.0,0.4,25.8,0.08,1.58,2.92,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T17:00:00+00:00,1,77.49,0.0,0.62,24.5,0.13,1.81,3.39,0.42
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T18:00:00+00:00,1,85.08,0.0,0.8,23.29,0.17,2.05,3.79,0.59
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T19:00:00+00:00,1,90.45,0.01,0.92,22.55,0.19,2.24,4.01,0.71
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T20:00:00+00:00,1,93.38,0.01,0.99,22.01,0.2,2.35,4.0,0.77
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T21:00:00+00:00,1,92.47,0.0,0.97,21.15,0.18,2.34,3.76,0.73
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T22:00:00+00:00,1,88.81,0.01,0.68,16.6,0.1,2.3,3.48,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-12T23:00:00+00:00,1,86.75,0.02,0.52,13.42,0.07,2.32,3.43,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T00:00:00+00:00,1,85.39,0.03,0.45,11.97,0.06,2.34,3.41,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T01:00:00+00:00,1,84.18,0.04,0.42,11.4,0.05,2.36,3.39,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T02:00:00+00:00,1,84.11,0.05,0.42,11.01,0.05,2.42,3.48,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T03:00:00+00:00,1,84.79,0.07,0.43,10.66,0.06,2.5,3.69,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T04:00:00+00:00,1,87.78,0.18,0.37,10.52,0.08,2.65,4.11,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T05:00:00+00:00,1,91.14,0.37,0.24,11.11,0.09,2.79,4.55,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T06:00:00+00:00,1,92.48,0.3,0.32,13.83,0.09,2.97,4.88,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T07:00:00+00:00,1,69.01,0.03,0.11,29.81,0.04,0.97,1.66,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T08:00:00+00:00,1,67.37,0.02,0.07,28.32,0.03,0.77,1.26,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T09:00:00+00:00,1,67.12,0.02,0.06,26.69,0.03,0.77,1.21,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T10:00:00+00:00,1,67.53,0.02,0.06,25.57,0.03,0.76,1.17,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T11:00:00+00:00,1,67.74,0.02,0.06,24.57,0.03,0.75,1.16,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T12:00:00+00:00,1,67.84,0.02,0.06,23.88,0.03,0.74,1.17,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T13:00:00+00:00,1,68.32,0.02,0.08,22.87,0.03,0.74,1.24,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T14:00:00+00:00,1,69.32,0.02,0.14,21.5,0.04,0.76,1.35,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T15:00:00+00:00,1,70.48,0.0,0.22,20.32,0.04,0.76,1.45,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T16:00:00+00:00,1,72.54,0.0,0.31,18.11,0.06,0.83,1.7,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T17:00:00+00:00,1,76.67,0.01,0.4,15.61,0.07,0.99,2.13,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T18:00:00+00:00,1,80.41,0.02,0.44,13.83,0.08,1.17,2.51,0.18
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T19:00:00+00:00,1,83.43,0.03,0.47,12.41,0.09,1.35,2.84,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T20:00:00+00:00,1,85.35,0.04,0.49,11.32,0.09,1.48,3.04,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T21:00:00+00:00,1,85.26,0.04,0.5,10.55,0.09,1.54,3.01,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T22:00:00+00:00,1,85.56,0.04,0.52,9.4,0.09,1.63,3.02,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-13T23:00:00+00:00,1,86.68,0.05,0.51,8.07,0.08,1.76,3.13,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T00:00:00+00:00,1,87.49,0.06,0.5,7.25,0.08,1.9,3.19,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T01:00:00+00:00,1,88.48,0.07,0.5,6.68,0.08,2.05,3.31,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T02:00:00+00:00,1,89.83,0.08,0.51,6.35,0.08,2.22,3.47,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T03:00:00+00:00,1,91.62,0.08,0.54,6.43,0.08,2.38,3.63,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T04:00:00+00:00,1,93.39,0.19,0.42,7.64,0.1,2.5,3.88,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T05:00:00+00:00,1,96.66,0.39,0.28,8.86,0.11,2.69,4.33,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T06:00:00+00:00,1,98.13,0.31,0.36,12.28,0.12,2.95,4.72,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T07:00:00+00:00,1,72.3,0.06,0.14,22.5,0.08,0.93,1.6,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T08:00:00+00:00,1,69.25,0.04,0.1,22.93,0.07,0.79,1.41,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T09:00:00+00:00,1,68.45,0.03,0.09,22.94,0.07,0.83,1.51,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T10:00:00+00:00,1,68.22,0.03,0.09,22.73,0.07,0.85,1.61,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T11:00:00+00:00,1,67.88,0.03,0.09,22.14,0.06,0.9,1.79,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T12:00:00+00:00,1,66.97,0.02,0.09,21.4,0.06,0.94,2.0,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T13:00:00+00:00,1,66.33,0.02,0.11,20.22,0.06,0.98,2.29,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T14:00:00+00:00,1,67.36,0.02,0.17,19.1,0.06,1.08,2.68,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T15:00:00+00:00,1,68.67,0.01,0.26,18.45,0.07,1.17,3.02,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T16:00:00+00:00,1,70.91,0.01,0.33,17.7,0.08,1.31,3.47,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T17:00:00+00:00,1,74.84,0.01,0.41,16.68,0.1,1.52,4.02,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T18:00:00+00:00,1,78.51,0.02,0.46,15.87,0.11,1.71,4.41,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T19:00:00+00:00,1,82.15,0.02,0.52,14.78,0.12,1.9,4.69,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T20:00:00+00:00,1,85.14,0.03,0.56,13.57,0.12,2.06,4.81,0.31
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T21:00:00+00:00,1,85.6,0.03,0.56,12.74,0.11,2.12,4.68,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T22:00:00+00:00,1,85.38,0.04,0.56,11.94,0.1,2.18,4.52,0.28
Toamasina,Madagascar,-18.1492,49.4023,2026-04-14T23:00:00+00:00,1,85.96,0.04,0.57,11.26,0.1,2.28,4.47,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T00:00:00+00:00,1,86.46,0.05,0.57,10.94,0.1,2.37,4.46,0.31
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T01:00:00+00:00,1,86.98,0.06,0.55,10.67,0.09,2.44,4.39,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T02:00:00+00:00,1,87.73,0.07,0.51,10.17,0.08,2.5,4.17,0.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T03:00:00+00:00,1,88.71,0.1,0.47,9.84,0.07,2.55,3.97,0.17
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T04:00:00+00:00,1,91.41,0.2,0.39,9.76,0.08,2.63,4.11,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T05:00:00+00:00,1,95.87,0.41,0.27,10.14,0.09,2.78,4.55,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T06:00:00+00:00,1,98.13,0.35,0.36,12.86,0.1,2.97,4.92,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T07:00:00+00:00,1,72.67,0.05,0.13,24.5,0.06,1.28,2.8,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T08:00:00+00:00,1,70.43,0.03,0.08,26.78,0.05,1.17,2.63,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T09:00:00+00:00,1,69.27,0.02,0.06,27.42,0.04,1.14,2.54,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T10:00:00+00:00,1,68.3,0.02,0.05,27.69,0.04,1.1,2.41,0.04
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T11:00:00+00:00,1,68.24,0.02,0.05,27.39,0.04,1.15,2.5,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T12:00:00+00:00,1,68.18,0.02,0.05,27.26,0.04,1.19,2.61,0.05
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T13:00:00+00:00,1,68.76,0.02,0.08,26.48,0.04,1.24,2.76,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T14:00:00+00:00,1,70.21,0.03,0.15,25.06,0.05,1.31,2.97,0.1
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T15:00:00+00:00,1,71.96,0.0,0.26,23.88,0.06,1.38,3.17,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T16:00:00+00:00,1,74.93,0.0,0.37,22.04,0.08,1.5,3.51,0.17
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T17:00:00+00:00,1,80.52,0.01,0.5,19.8,0.11,1.73,4.06,0.26
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T18:00:00+00:00,1,85.78,0.01,0.6,18.3,0.13,1.98,4.57,0.36
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T19:00:00+00:00,1,90.07,0.01,0.68,16.94,0.15,2.22,5.01,0.44
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T20:00:00+00:00,1,92.44,0.02,0.67,14.71,0.13,2.42,5.27,0.37
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T21:00:00+00:00,1,91.7,0.02,0.6,12.8,0.1,2.5,5.09,0.25
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T22:00:00+00:00,1,89.01,0.03,0.49,12.19,0.07,2.5,4.62,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-15T23:00:00+00:00,1,88.06,0.04,0.44,11.65,0.06,2.52,4.32,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T00:00:00+00:00,1,87.54,0.04,0.42,11.28,0.05,2.55,4.08,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T01:00:00+00:00,1,87.31,0.04,0.42,11.15,0.05,2.6,3.96,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T02:00:00+00:00,1,87.91,0.05,0.43,10.98,0.05,2.68,3.9,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T03:00:00+00:00,1,89.01,0.05,0.45,10.82,0.06,2.77,3.96,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T04:00:00+00:00,1,92.02,0.12,0.42,10.51,0.07,2.9,4.31,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T05:00:00+00:00,1,96.28,0.32,0.29,10.96,0.09,3.08,4.85,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T06:00:00+00:00,1,99.37,0.29,0.35,14.15,0.1,3.35,5.39,0.26
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T07:00:00+00:00,1,75.57,0.05,0.13,26.95,0.06,1.46,2.87,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T08:00:00+00:00,1,72.83,0.03,0.09,28.11,0.05,1.32,2.64,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T09:00:00+00:00,1,71.87,0.02,0.07,28.07,0.05,1.35,2.67,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T10:00:00+00:00,1,71.51,0.02,0.07,28.34,0.05,1.37,2.65,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T11:00:00+00:00,1,70.84,0.02,0.07,28.04,0.05,1.37,2.63,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T12:00:00+00:00,1,69.83,0.02,0.07,27.2,0.04,1.37,2.65,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T13:00:00+00:00,1,70.1,0.03,0.12,25.02,0.05,1.42,2.81,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T14:00:00+00:00,1,72.45,0.03,0.24,22.34,0.07,1.53,3.11,0.18
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T15:00:00+00:00,1,74.87,0.01,0.4,20.31,0.08,1.62,3.37,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T16:00:00+00:00,1,78.04,0.0,0.52,18.47,0.1,1.74,3.68,0.23
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T17:00:00+00:00,1,83.24,0.01,0.63,16.61,0.12,1.95,4.17,0.3
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T18:00:00+00:00,1,88.53,0.01,0.73,15.26,0.14,2.19,4.66,0.4
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T19:00:00+00:00,1,92.33,0.01,0.81,14.16,0.16,2.41,5.06,0.48
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T20:00:00+00:00,1,93.14,0.02,0.78,12.76,0.14,2.51,5.16,0.38
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T21:00:00+00:00,1,90.9,0.02,0.68,11.75,0.1,2.49,4.9,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T22:00:00+00:00,1,87.61,0.03,0.55,11.88,0.07,2.38,4.45,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-16T23:00:00+00:00,1,85.77,0.02,0.49,11.75,0.06,2.3,4.13,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T00:00:00+00:00,1,84.16,0.02,0.46,11.83,0.05,2.21,3.85,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T01:00:00+00:00,1,83.31,0.02,0.45,11.66,0.05,2.17,3.63,0.1
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T02:00:00+00:00,1,84.08,0.04,0.45,10.74,0.05,2.24,3.64,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T03:00:00+00:00,1,85.68,0.06,0.46,10.09,0.06,2.35,3.76,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T04:00:00+00:00,1,89.76,0.14,0.46,9.7,0.08,2.53,4.12,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T05:00:00+00:00,1,94.63,0.34,0.35,9.94,0.1,2.74,4.61,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T06:00:00+00:00,1,97.25,0.35,0.4,12.09,0.11,2.9,4.92,0.27
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T07:00:00+00:00,1,78.91,0.08,0.21,22.04,0.08,1.57,2.94,0.18
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T08:00:00+00:00,1,75.29,0.05,0.14,23.64,0.07,1.37,2.59,0.17
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T09:00:00+00:00,1,72.34,0.03,0.1,24.25,0.06,1.25,2.38,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T10:00:00+00:00,1,67.91,0.02,0.07,25.44,0.04,0.93,1.88,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T11:00:00+00:00,1,66.57,0.02,0.07,25.37,0.04,0.82,1.73,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T12:00:00+00:00,1,66.06,0.01,0.09,25.09,0.04,0.76,1.7,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T13:00:00+00:00,1,65.7,0.01,0.11,24.5,0.04,0.71,1.71,0.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T14:00:00+00:00,1,66.18,0.01,0.15,23.65,0.04,0.68,1.71,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T15:00:00+00:00,1,66.99,0.0,0.2,22.94,0.05,0.67,1.68,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T16:00:00+00:00,1,69.74,0.0,0.3,20.55,0.06,0.76,1.89,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T17:00:00+00:00,1,75.13,0.01,0.44,17.54,0.08,0.97,2.38,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T18:00:00+00:00,1,79.81,0.01,0.51,15.58,0.09,1.2,2.83,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T19:00:00+00:00,1,82.99,0.02,0.53,14.52,0.1,1.39,3.16,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T20:00:00+00:00,1,83.59,0.02,0.52,14.17,0.09,1.48,3.27,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T21:00:00+00:00,1,82.07,0.02,0.49,14.03,0.07,1.49,3.17,0.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T22:00:00+00:00,1,80.79,0.02,0.46,13.26,0.07,1.52,3.1,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-17T23:00:00+00:00,1,80.48,0.02,0.45,12.03,0.06,1.59,3.13,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T00:00:00+00:00,1,80.17,0.02,0.45,11.07,0.06,1.65,3.15,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T01:00:00+00:00,1,80.14,0.03,0.45,10.13,0.06,1.71,3.17,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T02:00:00+00:00,1,80.6,0.03,0.45,9.3,0.06,1.77,3.17,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T03:00:00+00:00,1,81.22,0.03,0.45,9.16,0.06,1.82,3.16,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T04:00:00+00:00,1,81.37,0.09,0.37,10.92,0.07,1.81,3.12,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T05:00:00+00:00,1,83.09,0.23,0.23,12.63,0.08,1.9,3.31,0.14
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T06:00:00+00:00,1,83.73,0.2,0.26,16.24,0.09,1.99,3.51,0.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T07:00:00+00:00,1,69.29,0.04,0.1,27.81,0.06,0.91,1.84,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T08:00:00+00:00,1,67.95,0.03,0.07,28.86,0.06,0.86,1.72,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T09:00:00+00:00,1,67.59,0.02,0.06,28.97,0.05,0.92,1.81,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T10:00:00+00:00,1,67.85,0.02,0.06,29.17,0.05,1.02,1.97,0.07
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T11:00:00+00:00,1,68.15,0.02,0.07,29.14,0.06,1.14,2.21,0.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T12:00:00+00:00,1,68.17,0.02,0.07,29.34,0.06,1.25,2.51,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T13:00:00+00:00,1,68.58,0.02,0.1,29.32,0.07,1.39,2.86,0.09
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T14:00:00+00:00,1,69.62,0.01,0.17,28.54,0.07,1.51,3.17,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T15:00:00+00:00,1,70.7,0.0,0.23,28.09,0.07,1.62,3.39,0.1
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T16:00:00+00:00,1,72.63,0.0,0.31,26.47,0.07,1.75,3.65,0.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T17:00:00+00:00,1,77.07,0.0,0.43,23.71,0.09,1.99,4.16,0.18
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T18:00:00+00:00,1,80.98,0.0,0.52,21.63,0.11,2.23,4.63,0.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T19:00:00+00:00,1,84.03,0.01,0.58,20.03,0.12,2.44,5.03,0.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T20:00:00+00:00,1,85.73,0.01,0.6,18.48,0.12,2.62,5.25,0.27
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T21:00:00+00:00,1,84.91,0.01,0.56,17.42,0.1,2.71,5.17,0.21
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T22:00:00+00:00,1,82.86,0.01,0.49,17.34,0.08,2.73,4.92,0.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18T23:00:00+00:00,1,82.3,0.02,0.45,16.62,0.07,2.79,4.74,0.13
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19T00:00:00+00:00,1,81.98,0.02,0.41,16.01,0.06,2.86,4.58,0.11
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19T01:00:00+00:00,1,81.5,0.03,0.4,15.65,0.06,2.92,4.44,0.1
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19T02:00:00+00:00,1,81.8,0.03,0.4,15.41,0.06,2.98,4.36,0.09
